,genres,id,vote_average,release_year,revenue_adj,original_title
8714,Comedy|Drama|Romance,392,6.6,2000,193109981.775523,Chocolat
8715,Comedy|Drama|Romance|Music,243,7.0,2000,59675655.736708395,High Fidelity
8716,Thriller|Action|Science Fiction,8870,5.3,2000,42375160.05932321,Red Planet
8717,Science Fiction,2067,5.6,2000,77085044.9381745,Mission to Mars
8718,Horror|Science Fiction|Thriller,8843,5.7,2000,131891722.65366201,The Cell
8719,Action|Adventure|Crime|Thriller,479,5.3,2000,135742080.1026,Shaft
8720,Animation|Family|Comedy,15653,6.0,2000,0.0,An Extremely Goofy Movie
8721,Action|Drama|Thriller|Crime,10461,5.3,2000,24582519.951698497,Get Carter
8722,Comedy,10393,5.8,2000,0.0,The Replacements
8723,Mystery|Thriller,10685,4.7,2000,0.0,The Watcher
8724,Science Fiction|Comedy|Family|Romance,889,4.4,2000,75304207.6860892,The Flintstones in Viva Rock Vegas
8725,Comedy|Science Fiction,7290,4.5,2000,0.0,2001: A Space Travesty
8726,Drama|Thriller,11973,6.6,2000,43771597.8783022,Thirteen Days
8727,Drama|Adventure|Romance|Thriller,1907,6.2,2000,182418082.296831,The Beach
8728,Action|Adventure|Comedy|Thriller,1619,6.0,2000,24218344.469950303,The Way of the Gun
8729,Animation|Family,16234,7.6,2000,0.0,Batman Beyond: Return of the Joker
8730,Drama,2133,5.9,2000,412503060.62804,The Perfect Storm
8731,Comedy,24476,4.4,2000,0.0,Beethoven's 3rd
8732,Comedy|Fantasy|Romance,9678,5.2,2000,0.0,Little Nicky
8733,Drama|Action|Thriller|Crime,19457,5.8,2000,0.0,The Yards
8734,Animation|Action|Science Fiction|Family|Adventure,7450,6.1,2000,46542103.1997682,Titan A.E.
8735,Comedy|Drama,10468,6.0,2000,0.0,28 Days
8736,Horror|Mystery,4234,5.6,2000,204929467.529231,Scream 3
8737,Action|Thriller,10429,6.3,2000,0.0,Takedown
8738,Action|Adventure|Thriller,11678,6.0,2000,273093444.00051004,Vertical Limit
8739,Thriller,2155,5.2,2000,40735313.037540995,Reindeer Games
8740,Action|Adventure|Comedy|Fantasy,10473,5.7,2000,0.0,DragonHeart: A New Beginning
8741,Action|Comedy|Crime,10569,6.2,2000,0.0,Small Time Crooks
8742,Animation|Family,16187,5.5,2000,0.0,Buzz Lightyear of Star Command: The Adventure Begins
8743,Animation|Family,15655,6.5,2000,57685345.9104842,The Tigger Movie
8744,Comedy,10471,6.6,2000,75758873.66862041,Next Friday
8745,Horror|Thriller,10577,4.7,2000,41788066.5137661,Dracula 2000
8746,Crime|Drama|Mystery,13526,5.1,2000,138190.458438266,The Weight of Water
8747,Comedy,13785,6.7,2000,0.0,Best in Show
8748,History|Drama|Romance,7093,5.1,2000,0.0,Vatel
8749,Horror,12212,4.3,2000,48846410.416417606,Urban Legends: Final Cut
8750,Drama,11978,7.0,2000,61813934.32907789,Men of Honor
8751,Drama|Horror|Mystery|Thriller,2655,6.1,2000,196863281.732773,What Lies Beneath
8752,Action|Adventure|Drama|History|War,10479,5.8,2000,89906740.1183628,Rules of Engagement
8753,Drama,711,6.9,2000,101366384.90822901,Finding Forrester
8754,Drama|War,10687,6.4,2000,0.0,Tigerland
8755,Action|Comedy|Crime,20682,6.1,2000,0.0,Chain of Fools
8756,Fantasy|Animation|Science Fiction|Family,20455,6.0,2000,0.0,Digimon: The Movie
8757,Comedy|Drama|Romance,10571,5.3,2000,26120278.5032224,Boys and Girls
8758,Drama|Horror,9871,6.4,2000,0.0,Ginger Snaps
8759,Comedy|Family,10481,5.0,2000,232506137.71787798,102 Dalmatians
8760,Fantasy|Comedy|Romance|Science Fiction,12107,4.8,2000,156143878.389357,Nutty Professor II: The Klumps
8761,Comedy|Drama|Family,34729,5.4,2000,0.0,Our Lips Are Sealed
8762,Comedy,4967,5.7,2000,46898399.811980896,Keeping the Faith
8763,Animation|Family,5833,5.4,2000,0.0,Casper's Haunted Christmas
8764,Horror|Thriller,10383,4.2,2000,0.0,Lost Souls
8765,Science Fiction,10384,4.7,2000,18776682.041141298,Supernova
8766,Adventure|Comedy|Family|Fantasy|Mystery,110147,7.3,2000,0.0,The 10th Kingdom
8767,Drama|Romance|Thriller,5458,4.5,2000,0.0,Cruel Intentions 2
8768,Action|Adventure|Fantasy|Science Fiction,876,6.5,2000,0.0,Frank Herbert's Dune
8769,Drama|Romance,10862,5.2,2000,46573332.4958921,Bounce
8770,Drama|Thriller,6521,6.4,2000,0.0,The Contender
8771,Drama|Comedy|Romance|Family,10642,5.2,2000,0.0,Loser
8772,Comedy|Drama|Romance,10564,6.6,2000,0.0,Where the Heart Is
8773,Comedy|Crime|Thriller,10480,5.5,2000,0.0,Nurse Betty
8774,Action|Adventure|Drama|Romance|Thriller,11983,5.8,2000,0.0,Proof of Life
8775,Action|Adventure|Thriller,11398,5.7,2000,38240888.521720394,The Art of War
8776,Drama|Comedy|Romance,16222,5.0,2000,12538970.139818901,Whatever It Takes
8777,Comedy|Drama,11004,6.4,2000,0.0,Wonder Boys
8778,Fantasy|Comedy|Family,4244,5.9,2000,88260560.3697167,The Kid
8779,Crime|Drama|Thriller,9519,6.7,2000,299079.203026134,Chopper
8780,Animation|Comedy,16340,5.8,2000,0.0,Rugrats In Paris
8781,Action|Fantasy|Science Fiction,12211,4.3,2000,20062635.873143803,Highlander: Endgame
8782,Action|Comedy|Drama|Romance,14736,7.3,2000,35111897.168976,Love & Basketball
8783,Comedy,10597,4.7,2000,0.0,Kevin and Perry Go Large
8784,Comedy|Drama|Romance,10035,5.7,2000,0.0,100 Girls
8785,Comedy|Drama|Romance,14629,5.3,2000,0.0,Woman on Top
8786,Drama|Action|Thriller|Crime,11826,6.8,2000,0.0,Sexy Beast
8787,Drama|Horror|Thriller|Crime,10391,4.6,2000,0.0,Bless the Child
8788,Drama|Mystery|Thriller,18041,5.3,2000,6469258.47959851,Gossip
8789,Drama,10876,6.4,2000,8941131.59915472,Quills
8790,Drama|Thriller,318,5.5,2000,0.0,The Million Dollar Hotel
8791,Comedy|Drama,1831,3.6,2000,30850386.0671398,The Next Best Thing
8792,Drama|Thriller,31067,6.3,2000,0.0,Fail Safe
8793,Action|Adventure|Fantasy|Science Fiction,11849,3.9,2000,19228950.9327001,Dungeons & Dragons
8794,Action|Science Fiction|Thriller,9456,4.9,2000,0.0,The Crow: Salvation
8795,Comedy,16888,5.4,2000,17348201.966501,The Ladies Man
8796,Crime|Drama,9791,6.4,2000,0.0,Animal Factory
8797,Drama,10688,5.0,2000,1986494.48808368,Hamlet
8798,Mystery|Thriller,10562,6.0,2000,329947.605897476,Under Suspicion
8799,Action|Comedy|Drama,20697,4.4,2000,15667085.2184201,Ready to Rumble
8800,Comedy|Thriller,12490,5.8,2000,0.0,Ordinary Decent Criminal
8801,Drama|Music,10560,7.0,2000,21781395.6869077,Center Stage
8802,Drama,5001,5.5,2000,10794550.182649901,Before Night Falls
8803,Thriller|Comedy|Horror|Science Fiction,41275,3.5,2000,0.0,Python
8804,Romance|Comedy|Drama,2621,5.5,2000,46358947.9746417,Return to Me
8805,Drama,18884,6.5,2000,0.0,Nuremberg
8806,Horror|Mystery|Thriller,11531,4.3,2000,0.0,Book of Shadows: Blair Witch 2
8807,Comedy|Drama|Family|Romance,10472,4.7,2000,0.0,Down to You
8808,Crime|Comedy,2360,6.2,2000,33342081.7234539,Saving Grace
8809,Comedy|Drama|Romance,22597,5.8,2000,2209499.92604854,The Broken Hearts Club: A Romantic Comedy
8810,Animation|Family,36897,5.9,2000,0.0,PokÃ©mon: Mewtwo Returns
8811,Fantasy|Animation|Horror|Comedy|Thriller,919,6.7,2000,0.0,Blood: The Last Vampire
8812,Comedy|Drama|Music,18074,5.3,2000,0.0,Duets
8813,Comedy|Drama|Romance|Science Fiction,10416,5.4,2000,0.0,What Planet Are You From?
8814,Animation|Family|Fantasy,48246,6.4,2000,0.0,Alvin and the Chipmunks Meet the Wolfman
8815,Comedy|Crime|Mystery,25166,4.5,2000,19535331.5760575,Drowning Mona
8816,Action|Adventure|Animation|Fantasy|Science Fiction,16225,5.3,2000,0.0,Heavy Metal 2000
8817,Action|Comedy|Romance|Thriller,29076,5.1,2000,2066384.85757759,Gun Shy
8818,Crime|Horror|Thriller|Mystery,12597,5.3,2000,0.0,Hellraiser: Inferno
8819,Horror|Action|Thriller,40466,5.3,2000,0.0,Crocodile
8820,Comedy,4226,5.1,2000,0.0,Shriek If You Know What I Did Last Friday the Thirteenth
8821,Comedy,27723,5.3,2000,0.0,Psycho Beach Party
8822,Romance|Drama|Adventure,21311,5.0,2000,0.0,I Dreamed of Africa
8823,Comedy|Romance|Science Fiction,22230,6.3,2000,871854.783646394,Happy Accidents
8824,Animation|Drama,48617,6.9,2000,0.0,Father and Daughter
8825,Action|Thriller|Crime,14805,6.2,2000,0.0,Bait
8826,Adventure|Action|Science Fiction,36657,6.6,2000,199187391.22550702,X-Men
8827,Drama,19348,6.3,2000,0.0,Girlfight
8828,Romance|Drama,28031,5.7,2000,0.0,If These Walls Could Talk 2
8829,Comedy|Drama|Romance,41282,6.7,2000,0.0,Skipped Parts
8830,Horror|Thriller,9011,4.7,2000,0.0,The Prophecy 3: The Ascent
8831,Drama|Romance,4369,7.5,2000,0.0,Juste une question d'amour
8832,Thriller|Comedy|Crime,14195,5.6,2000,0.0,Cecil B. Demented
8833,Comedy,51861,3.9,2000,0.0,Jet Set
8834,Drama|Comedy|Romance,12806,4.8,2000,0.0,Nico and Dani
8835,Comedy|Drama|Romance,10763,4.4,2000,0.0,Dr. T and the Women
8836,Drama|Romance,10641,5.8,2000,0.0,Autumn in New York
8837,Drama|Foreign|Romance,29946,5.8,2000,0.0,The Golden Bowl
8838,Drama|Music|Romance|War,29572,5.5,2000,0.0,The Man Who Cried
8839,Comedy,16275,8.5,2000,0.0,Dave Chappelle: Killin' Them Softly
8840,History|Comedy|Drama,5257,6.2,2000,0.0,The Dish
8841,Comedy|Romance,18168,5.1,2000,191917.966557731,About Adam
8842,Documentary|Music,27745,7.0,2000,0.0,The Filth and the Fury
8843,Mystery|Horror|Thriller,12619,4.3,2000,0.0,Cherry Falls
8844,Action|Comedy|Thriller|Crime,18002,6.4,2000,0.0,"Love, Honour and Obey"
8845,Drama|Comedy|Romance,10697,6.4,2000,0.0,Le goÃ»t des autres
8846,Comedy|Drama,10978,6.1,2000,0.0,Jalla! Jalla!
8847,Action|Crime|Foreign|Thriller,18394,5.5,2000,0.0,Essex Boys
8848,Drama|Romance|Family,13539,6.1,2000,0.0,Here On Earth
8849,Drama,36234,5.5,2000,0.0,Timecode
8850,Action|Adventure|Comedy|Crime|Romance,10783,4.6,2000,0.0,Lucky Numbers
8851,Comedy|Family,15489,4.6,2000,0.0,Snow Day
8852,Comedy|Drama|Family,17908,6.1,2000,0.0,My Dog Skip
8853,Horror|Thriller,29512,5.0,2000,0.0,Bruiser
8854,Drama|Family|Comedy|TV Movie,101514,5.1,2000,0.0,Quints
8855,Documentary|Music,19349,7.5,2000,0.0,The Up in Smoke Tour
8856,Comedy|Family|Fantasy,36968,5.2,2000,0.0,Life-Size
8857,Horror,18011,4.6,2000,0.0,Leprechaun in the Hood
8858,Drama|Romance,12509,6.3,2000,0.0,Pollock
8859,Animation,10898,6.0,2000,0.0,The Little Mermaid II: Return to the Sea
8860,Horror|Family|Foreign,24100,6.4,2000,17165840.7065302,The Little Vampire
8861,Family|Animation|Music|Drama,197725,7.5,2000,0.0,John Henry
8862,Drama|Horror,10873,5.9,2000,10483653.9416127,Shadow of the Vampire
8863,Drama|Fantasy|Science Fiction|Thriller,37302,4.4,2000,0.0,Left Behind
8864,Documentary,17208,6.7,2000,0.0,Paradise Lost 2: Revelations
8865,Animation|Family,20410,6.1,2000,0.0,Scooby-Doo and the Alien Invaders
8866,Adventure|Animation|Action|Comedy|Family,17711,4.0,2000,44490945.504865505,The Adventures of Rocky & Bullwinkle
8867,Drama|Comedy|Romance,742,5.9,2000,0.0,Tillsammans
8868,Comedy|Drama,15723,6.5,2000,4721861.46966875,The Big Kahuna
8869,Drama|Romance,14295,6.1,2000,0.0,You Can Count on Me
8870,Drama|Romance|Western,21355,5.5,2000,0.0,All the Pretty Horses
8871,Action|Drama|Thriller,10394,5.8,2000,0.0,Gangster No. 1
8872,Drama,60587,5.3,2000,0.0,The Audrey Hepburn Story
8873,Comedy,36380,7.3,2000,0.0,Chlopaki nie placza
8874,Action|Drama|Foreign,46406,5.7,2000,0.0,Mission Kashmir
8875,Drama|Thriller,20993,7.4,2000,0.0,Ð‘Ñ€Ð°Ñ‚ 2
8876,Comedy|Drama,21991,5.7,2000,0.0,State and Main
8877,Family,26450,5.5,2000,0.0,Phantom of the Megaplex
8879,Comedy,17856,5.8,2000,0.0,"Ali G, Aiii"
8880,Animation,48868,6.3,2000,0.0,The World of Stainboy
8881,Comedy|Drama,10385,5.2,2000,45634519.9841156,Hanging Up
8882,Animation,32536,7.0,2000,0.0,Rejected
8883,Thriller,36047,5.2,2000,6606876.57400109,The In Crowd
8884,Romance|Comedy|Drama,97351,7.2,2000,0.0,Phir Bhi Dil Hai Hindustani
8885,Comedy|Romance,20438,5.5,2000,0.0,The Tao of Steve
8886,Drama,18292,4.9,2000,0.0,George Washington
8887,Animation|Comedy,44756,7.3,2000,0.0,Is It Fall Yet?
8888,Science Fiction|Drama|Thriller,78,7.7,1982,74045476.2072083,Blade Runner
8889,Science Fiction|Adventure|Family|Fantasy,601,7.2,1982,1791694309.24878,E.T. the Extra-Terrestrial
8890,Horror|Science Fiction|Mystery|Thriller,1091,7.5,1982,31144285.1722943,The Thing
8891,Action|Adventure|Thriller|War,1368,7.0,1982,282936387.224976,First Blood
8892,Drama|Fantasy|Horror|Thriller,6217,6.0,1982,0.0,Cat People
8893,Science Fiction|Action|Adventure,97,6.6,1982,74568199.2841904,Tron
8894,Drama,1371,6.5,1982,280195657.916352,Rocky III
8895,Horror,609,6.8,1982,276128301.59175897,Poltergeist
8896,Adventure|Fantasy|Action,9387,6.5,1982,155579712.388195,Conan the Barbarian
8897,Thriller|Action|Comedy|Crime|Drama,150,6.1,1982,178214624.90275,48 Hrs.
8898,Science Fiction|Action|Adventure|Drama|Thriller,154,7.0,1982,218733384.566958,Star Trek II: The Wrath of Khan
8899,Comedy,13342,6.9,1982,61220220.455231994,Fast Times at Ridgemont High
8900,Thriller|Crime|Mystery|Drama,4193,6.4,1982,13806415.0795879,Evil Under the Sun
8901,Fantasy,11639,7.3,1982,91689512.0279635,The Dark Crystal
8902,Music,12104,7.4,1982,0.0,Pink Floyd: The Wall
8903,Drama|History,783,7.1,1982,175659830.26922,Gandhi
8904,Comedy|Romance,9576,6.7,1982,400408633.732077,Tootsie
8905,Comedy,2665,5.7,1982,61350497.878308706,Airplane II: The Sequel
8906,Comedy|Drama,262,7.2,1982,0.0,The King of Comedy
8907,Comedy,14742,6.4,1982,47491030.914393604,Night Shift
8908,Comedy|Crime,9699,5.7,1982,20463486.5513992,Trail of the Pink Panther
8909,Comedy|Mystery,9442,6.1,1982,41116837.2960305,Dead Men Don't Wear Plaid
8910,Horror|Science Fiction,17918,5.2,1982,0.0,Swamp Thing
8911,Fantasy|Animation|Drama|Family,11704,7.3,1982,33139312.1512948,The Secret of NIMH
8912,Action|Adventure|Animation|Family|Fantasy,13396,7.1,1982,0.0,The Snowman
8913,Fantasy|Animation|Family,10150,6.7,1982,14587189.3189415,The Last Unicorn
8914,Drama|Romance,2623,6.4,1982,293291537.481027,An Officer and a Gentleman
8915,Horror|Thriller|Mystery,29702,6.0,1982,0.0,Tenebre
8916,Drama|Romance,15764,7.1,1982,67870619.2030286,Sophie's Choice
8917,Comedy|Romance,8288,5.9,1982,0.0,A Midsummer Night's Sex Comedy
8918,Comedy|Drama|Family|Music|Romance,9037,5.3,1982,34282110.4788882,Grease 2
8919,Horror|Comedy|Fantasy,16281,6.7,1982,47517466.4708611,Creepshow
8920,Comedy|Drama|Family|Music,15739,6.2,1982,128932942.626097,Annie
8921,Documentary|Music,11314,7.1,1982,3895334.26777078,Koyaanisqatsi
8922,Drama|History|Mystery|Thriller,15600,7.1,1982,31634993.6357171,Missing
8923,Animation|Drama|Fantasy,32085,7.9,1982,0.0,Vincent
8924,Drama|Comedy,11307,5.9,1982,0.0,The World According to Garp
8925,Action|Fantasy,13945,6.2,1982,0.0,The Sword and the Sorcerer
8926,Horror|Mystery|Thriller,24740,6.1,1982,30002533.059133198,The Entity
8927,Western|Comedy|Drama|Music,37917,5.2,1982,0.0,Honkytonk Man
8928,War|Drama|Romance,11541,6.7,1982,23225903.9078029,The Year of Living Dangerously
8929,Comedy|Family,23805,5.6,1982,0.0,The Toy
8930,Horror|Thriller,9728,5.7,1982,82906431.14564541,Friday the 13th Part III
8931,Horror|Action|Crime|Drama|Thriller,11564,6.4,1982,0.0,Class of 1984
8932,Horror|Mystery|Science Fiction,10676,4.7,1982,32538850.596737605,Halloween III: Season of the Witch
8933,Drama,24226,7.0,1982,121969282.87310801,The Verdict
8934,Comedy,27088,6.6,1982,0.0,The Last American Virgin
8935,Comedy|Music|Romance,12614,6.5,1982,63756834.0059912,Victor/Victoria
8936,Science Fiction|Action|Adventure|Thriller,10724,5.1,1982,159728119.826125,Firefox
8937,Drama|Crime,22023,5.3,1982,0.0,The Border
8938,Action|Horror|Science Fiction|Thriller,27150,4.6,1982,0.0,Silent Rage
8939,Horror,16235,5.7,1982,28324204.001419898,Amityville II: The Possession
8940,Comedy,16363,6.3,1982,0.0,The Best Little Whorehouse in Texas
8941,Comedy,23943,5.6,1982,0.0,Zapped!
8942,Comedy|Crime|Drama|Mystery|Romance,17590,6.1,1982,0.0,Deathtrap
8943,Action|Adventure|Drama,9343,7.2,1982,0.0,Fitzcarraldo
8944,Action|Crime|Thriller,14373,5.6,1982,36.1542784408196,Death Wish 2
8945,Action|Fantasy,16441,6.2,1982,31762726.7014485,The Beastmaster
8946,Comedy,11949,6.2,1982,0.0,Monty Python Live at the Hollywood Bowl
8947,Action,10275,7.2,1982,0.0,Shao Lin Si
8948,Animation|Fantasy|Family,27273,7.0,1982,0.0,The Flight of Dragons
8949,Horror|Mystery,47886,5.5,1982,2707833.43452765,Mil gritos tiene la noche
8950,Drama|Action|Western|Romance,24266,6.2,1982,46682908.223042,The Man from Snowy River
8951,Horror|Drama|Thriller,47955,5.7,1982,0.0,White Dog
8952,Drama|Horror|Fantasy,27726,4.7,1982,0.0,Q
8953,Adventure|Animation|Drama,30060,7.5,1982,0.0,The Plague Dogs
8954,Comedy|Mystery|Romance,10831,6.0,1982,0.0,The Draughtsman's Contract
8955,Action|Foreign,41378,7.1,1982,0.0,Ren zhe wu di
8956,Horror|Science Fiction,39899,5.3,1982,0.0,Turkey Shoot
8957,Science Fiction|Comedy,20980,5.0,1982,0.0,Liquid Sky
8958,Comedy|Horror,27813,5.8,1982,0.0,Basket Case
8959,Comedy|Drama,31044,6.7,1982,0.0,My Favorite Year
8960,Adventure|Action|Science Fiction,27380,3.0,1982,0.0,Megaforce
8961,Comedy|Drama,13776,6.9,1982,0.0,Diner
8962,Horror|Comedy,27475,6.0,1982,0.0,The Slumber Party Massacre
8963,TV Movie|Crime|Drama,49483,6.0,1982,0.0,Oliver Twist
8964,Horror|Science Fiction,42251,5.0,1982,0.0,Forbidden World
8965,Drama|Romance,19415,5.4,1982,0.0,Summer Lovers
8966,Drama|Foreign|Crime,31858,5.8,1982,0.0,Made in Britain
8967,Thriller|Horror,47957,5.5,1982,0.0,Madman
8968,Drama|Romance|Comedy,32336,6.0,1982,0.0,Vokzal dlya Dvoikh
8969,Comedy|Drama,37165,7.6,1998,353309720.778811,The Truman Show
8970,Action|Thriller|Science Fiction|Adventure,95,6.4,1998,740815170.215728,Armageddon
8971,Animation|Family|Adventure,10674,7.3,1998,407087824.924557,Mulan
8972,Horror|Action,36647,6.3,1998,175483613.698697,Blade
8973,Comedy|Crime,115,7.6,1998,37106552.66112439,The Big Lebowski
8974,Drama|History|War,857,7.7,1998,644556400.785869,Saving Private Ryan
8975,Animation|Family|Adventure,9732,6.6,1998,0.0,The Lion King 2: Simba's Pride
8976,Action|Comedy|Crime|Thriller,2109,6.8,1998,326915200.675054,Rush Hour
8977,Family|Animation,9487,6.6,1998,486116613.870056,A Bug's Life
8978,Adventure|Animation|Drama|Family|Music,9837,6.7,1998,292437871.068362,The Prince of Egypt
8979,Adventure|Animation|Comedy|Family,8916,6.0,1998,229759715.113671,Antz
8980,Science Fiction|Action|Horror,10216,4.4,1998,0.0,Species II
8981,Action|Thriller|Crime|Adventure,8195,6.6,1998,55662690.9911427,Ronin
8982,Mystery|Science Fiction,2666,7.0,1998,36385739.4706979,Dark City
8983,Adventure|Animation|Romance|Family,13761,5.0,1998,0.0,Pocahontas II: Journey to a New World
8984,Crime|Drama|Mystery,617,6.1,1998,89893135.5220617,Wild Things
8985,Romance|Comedy,544,6.5,1998,494793021.724308,There's Something About Mary
8986,Mystery|Science Fiction|Thriller,846,6.3,1998,253089726.05735698,The X Files
8987,Drama,73,8.0,1998,31937649.211568896,American History X
8988,Drama|Fantasy|Romance,12159,6.7,1998,95625218.1279674,What Dreams May Come
8989,Action|Drama|Thriller,9798,6.5,1998,335293149.94241804,Enemy of the State
8990,Action|Adventure|Drama,9313,6.1,1998,0.0,The Man in the Iron Mask
8991,Action|Adventure|Drama|Romance|Science Fiction,8656,5.6,1998,187898944.598405,Deep Impact
8992,Adventure|Family|Science Fiction,2157,4.9,1998,182139843.21941498,Lost in Space
8993,Action|Adventure|Crime|Drama|Mystery,9631,6.7,1998,59591231.031645395,The Negotiator
8994,Fantasy|Drama|Mystery,297,6.8,1998,191210324.11959898,Meet Joe Black
8995,Action|Adventure|Comedy|Crime|Drama,944,6.1,1998,381837952.105954,Lethal Weapon 4
8996,Horror|Mystery|Thriller,3600,4.9,1998,53510643.9759626,I Still Know What You Did Last Summer
8997,Science Fiction|Action|Thriller,929,5.1,1998,507005703.79971,Godzilla
8998,Drama|Fantasy|Comedy,6435,6.2,1998,62448141.8941741,Practical Magic
8999,Science Fiction,10153,5.6,1998,17523810.6449257,Sphere
9000,Action|Adventure|Comedy|Romance,6068,5.6,1998,219382056.928841,Six Days Seven Nights
9001,Adventure|Drama|Comedy,1878,7.1,1998,14286955.4760102,Fear and Loathing in Las Vegas
9002,History,1934,6.7,1998,387019102.157528,Shakespeare in Love
9003,Adventure|Comedy|Western|Romance|Thriller,9342,6.1,1998,334809823.179399,The Mask of Zorro
9004,Comedy,10663,5.8,1998,248800182.140615,The Waterboy
9005,Crime|Thriller|Drama,1965,6.3,1998,171276344.741779,A Perfect Murder
9006,Mystery|Drama|Thriller,473,6.9,1998,4308920.4356125,Pi
9007,Drama|Fantasy|Romance,795,6.4,1998,265780176.771105,City of Angels
9008,Comedy|Family|Drama,9820,6.7,1998,0.0,The Parent Trap
9009,Drama|History|War,8741,6.8,1998,131263461.396717,The Thin Red Line
9010,Comedy|Family|Drama|Fantasy,9745,5.4,1998,0.0,Jack Frost
9011,Comedy|Adventure|Fantasy|Science Fiction|Action,11551,6.1,1998,73148595.3595611,Small Soldiers
9012,Comedy|Family|Fantasy,3050,5.3,1998,393893266.348678,Doctor Dolittle
9013,Science Fiction|Action|Adventure|Thriller,200,6.2,1998,157848065.351239,Star Trek: Insurrection
